leitura,segundo,minuto,intensidadeMinuto
0,104,2,True
1,105,2,True
0,105,2,True
1,105,2,True
1,106,2,True
1,106,2,True
0,106,2,True
1,107,2,True
1,107,2,True
1,107,2,True
1,108,2,True
1,108,2,True
1,108,2,True
1,109,2,True
1,109,2,True
0,109,2,True
0,110,2,True
1,110,2,True
0,110,2,True
1,111,2,True
1,111,2,True
1,111,2,True
0,112,2,True
1,112,2,True
0,112,2,True
1,113,2,True
1,113,2,True
1,113,2,True
1,114,2,True
0,114,2,True
1,114,2,True
0,115,2,True
1,115,2,True
0,115,2,True
0,116,2,True
1,116,2,True
1,116,2,True
1,117,2,True
0,117,2,True
1,117,2,True
0,118,2,True
1,118,2,True
1,118,2,True
0,119,2,True
0,119,2,True
0,119,2,True
1,120,2,True
0,120,2,True
1,120,2,True
0,121,3,True
1,121,3,True
1,121,3,True
1,122,3,True
0,122,3,True
1,122,3,True
1,123,3,True
0,123,3,True
1,123,3,True
1,124,3,True
1,124,3,True
1,124,3,True
1,125,3,True
0,125,3,True
1,125,3,True
0,126,3,True
1,126,3,True
1,126,3,True
0,127,3,True
1,127,3,True
0,127,3,True
1,128,3,True
1,128,3,True
0,128,3,True
1,129,3,True
1,129,3,True
0,129,3,True
1,130,3,True
1,130,3,True
0,130,3,True
1,131,3,True
0,131,3,True
1,131,3,True
1,132,3,True
0,132,3,True
1,132,3,True
1,133,3,True
1,133,3,True
1,133,3,True
1,134,3,True
0,134,3,True
1,134,3,True
1,135,3,True
0,135,3,True
1,135,3,True
1,136,3,True
1,136,3,True
1,136,3,True
0,137,3,True
0,137,3,True
0,137,3,True
1,138,3,True
0,138,3,True
1,138,3,True
1,139,3,True
1,139,3,True
0,139,3,True
1,140,3,True
0,140,3,True
1,140,3,True
1,141,3,True
1,141,3,True
1,141,3,True
1,142,3,True
1,142,3,True
0,142,3,True
0,143,3,True
1,143,3,True
0,143,3,True
1,144,3,True
1,144,3,True
0,144,3,True
0,145,3,True
1,145,3,True
0,145,3,True
0,146,3,True
1,146,3,True
0,146,3,True
1,147,3,True
0,147,3,True
0,147,3,True
1,148,3,True
1,148,3,True
1,148,3,True
1,149,3,True
0,149,3,True
0,149,3,True
1,150,3,True
0,150,3,True
1,150,3,True
0,151,3,True
1,151,3,True
1,151,3,True
1,152,3,True
1,152,3,True
1,152,3,True
1,153,3,True
0,153,3,True
1,153,3,True
0,154,3,True
0,154,3,True
1,154,3,True
1,155,3,True
1,155,3,True
1,155,3,True
0,156,3,True
0,156,3,True
1,156,3,True
1,157,3,True
0,157,3,True
1,157,3,True
1,158,3,True
1,158,3,True
1,158,3,True
0,159,3,True
0,159,3,True
0,159,3,True
1,160,3,True
0,160,3,True
0,160,3,True
1,161,3,True
1,161,3,True
0,161,3,True
0,162,3,True
0,162,3,True
1,162,3,True
0,163,3,True
1,163,3,True
1,163,3,True
1,164,3,True
1,164,3,True
0,164,3,True
1,165,3,True
0,165,3,True
1,165,3,True
1,166,3,True
1,166,3,True
1,166,3,True
1,167,3,True
1,167,3,True
1,167,3,True
1,168,3,True
0,168,3,True
1,168,3,True
0,169,3,True
1,169,3,True
0,169,3,True
1,170,3,True
1,170,3,True
1,170,3,True
0,171,3,True
0,171,3,True
1,171,3,True
1,172,3,True
1,172,3,True
0,172,3,True
1,173,3,True
0,173,3,True
1,173,3,True
1,174,3,True
1,174,3,True
0,174,3,True
1,175,3,True
1,175,3,True
1,175,3,True
1,176,3,True
0,176,3,True
1,176,3,True
1,177,3,True
0,177,3,True
1,177,3,True
1,178,3,True
1,178,3,True
1,178,3,True
0,179,3,True
0,179,3,True
1,179,3,True
1,180,3,True
0,180,3,True
1,180,3,True
0,181,4,False
1,181,4,False
0,181,4,False
1,182,4,False
1,182,4,False
1,182,4,False
1,183,4,False
1,183,4,False
0,183,4,False
1,184,4,False
1,184,4,False
1,184,4,False
0,185,4,False
0,185,4,False
1,185,4,False
1,186,4,False
1,186,4,False
1,186,4,False
0,187,4,False
1,187,4,False
0,187,4,False
0,188,4,False
1,188,4,False
0,188,4,False
1,189,4,False
0,189,4,False
1,189,4,False
0,190,4,False
0,190,4,False
1,190,4,False
0,191,4,False
1,191,4,False
1,191,4,False
1,192,4,False
1,192,4,False
1,192,4,False
0,193,4,False
1,193,4,False
1,193,4,False
1,194,4,False
1,194,4,False
1,194,4,False
1,195,4,False
0,195,4,False
1,195,4,False
0,196,4,False
1,196,4,False
1,196,4,False
1,197,4,False
0,197,4,False
1,197,4,False
1,198,4,False
1,198,4,False
1,198,4,False
1,199,4,False
1,199,4,False
0,199,4,False
1,200,4,False
1,200,4,False
1,200,4,False
0,201,4,False
0,201,4,False
0,201,4,False
0,202,4,False
1,202,4,False
1,202,4,False
1,203,4,False
0,203,4,False
0,203,4,False
0,204,4,False
1,204,4,False
1,204,4,False
1,205,4,False
1,205,4,False
0,205,4,False
0,206,4,False
1,206,4,False
0,206,4,False
1,207,4,False
0,207,4,False
0,207,4,False
1,208,4,False
1,208,4,False
0,208,4,False
0,209,4,False
1,209,4,False
1,209,4,False
1,210,4,False
1,210,4,False
1,210,4,False
1,211,4,False
1,211,4,False
0,211,4,False
0,212,4,False
1,212,4,False
1,212,4,False
1,213,4,False
0,213,4,False
1,213,4,False
1,214,4,False
0,214,4,False
1,214,4,False
1,215,4,False
0,215,4,False
0,215,4,False
0,216,4,False
0,216,4,False
0,216,4,False
1,217,4,False
1,217,4,False
1,217,4,False
1,218,4,False
0,218,4,False
0,218,4,False
1,219,4,False
1,219,4,False
1,219,4,False
1,220,4,False
1,220,4,False
1,220,4,False
1,221,4,False
1,221,4,False
1,221,4,False
1,222,4,False
1,222,4,False
1,222,4,False
0,223,4,False
1,223,4,False
1,223,4,False
1,224,4,False
1,224,4,False
0,224,4,False
1,225,4,False
0,225,4,False
1,225,4,False
1,226,4,False
0,226,4,False
1,226,4,False
0,227,4,False
0,227,4,False
0,227,4,False
1,228,4,False
1,228,4,False
1,228,4,False
1,229,4,False
0,229,4,False
0,229,4,False
0,230,4,False
0,230,4,False
0,230,4,False
1,231,4,False
1,231,4,False
0,231,4,False
1,232,4,False
1,232,4,False
1,232,4,False
0,233,4,False
1,233,4,False
0,233,4,False
0,234,4,False
0,234,4,False
1,234,4,False
0,235,4,False
1,235,4,False
0,235,4,False
1,236,4,False
0,236,4,False
1,236,4,False
0,237,4,False
1,237,4,False
1,237,4,False
1,238,4,False
0,238,4,False
0,238,4,False
0,239,4,False
1,239,4,False
0,239,4,False
0,240,4,False
0,240,4,False
0,240,4,False
0,241,5,False
0,241,5,False
0,241,5,False
1,242,5,False
0,242,5,False
0,242,5,False
1,243,5,False
1,243,5,False
0,243,5,False
1,244,5,False
1,244,5,False
1,244,5,False
1,245,5,False
0,245,5,False
0,245,5,False
0,246,5,False
1,246,5,False
1,246,5,False
1,247,5,False
0,247,5,False
1,247,5,False
0,248,5,False
1,248,5,False
0,248,5,False
1,249,5,False
0,249,5,False
0,249,5,False
1,250,5,False
1,250,5,False
1,250,5,False
1,251,5,False
0,251,5,False
0,251,5,False
1,252,5,False
1,252,5,False
0,252,5,False
1,253,5,False
1,253,5,False
0,253,5,False
1,254,5,False
1,254,5,False
0,254,5,False
1,255,5,False
0,255,5,False
1,255,5,False
1,256,5,False
1,256,5,False
1,256,5,False
0,257,5,False
1,257,5,False
0,257,5,False
0,258,5,False
0,258,5,False
0,258,5,False
1,259,5,False
0,259,5,False
1,259,5,False
1,260,5,False
0,260,5,False
1,260,5,False
1,261,5,False
1,261,5,False
1,261,5,False
1,262,5,False
1,262,5,False
0,262,5,False
1,263,5,False
0,263,5,False
0,263,5,False
0,264,5,False
1,264,5,False
1,264,5,False
1,265,5,False
1,265,5,False
1,265,5,False
0,266,5,False
1,266,5,False
0,266,5,False
1,267,5,False
0,267,5,False
1,267,5,False
1,268,5,False
1,268,5,False
1,268,5,False
0,269,5,False
1,269,5,False
1,269,5,False
1,270,5,False
1,270,5,False
0,270,5,False
0,271,5,False
1,271,5,False
0,271,5,False
1,272,5,False
1,272,5,False
1,272,5,False
1,273,5,False
0,273,5,False
1,273,5,False
1,274,5,False
0,274,5,False
1,274,5,False
1,275,5,False
1,275,5,False
1,275,5,False
1,276,5,False
0,276,5,False
1,276,5,False
1,277,5,False
1,277,5,False
1,277,5,False
1,278,5,False
1,278,5,False
1,278,5,False
0,279,5,False
1,279,5,False
1,279,5,False
1,280,5,False
0,280,5,False
0,280,5,False
1,281,5,False
1,281,5,False
1,281,5,False
1,282,5,False
1,282,5,False
1,282,5,False
0,283,5,False
1,283,5,False
0,283,5,False
0,284,5,False
0,284,5,False
0,284,5,False
1,285,5,False
0,285,5,False
1,285,5,False
1,286,5,False
0,286,5,False
1,286,5,False
0,287,5,False
1,287,5,False
1,287,5,False
0,288,5,False
1,288,5,False
1,288,5,False
0,289,5,False
1,289,5,False
1,289,5,False
0,290,5,False
1,290,5,False
1,290,5,False
1,291,5,False
0,291,5,False
1,291,5,False
1,292,5,False
0,292,5,False
1,292,5,False
1,293,5,False
1,293,5,False
0,293,5,False
0,294,5,False
1,294,5,False
1,294,5,False
0,295,5,False
0,295,5,False
0,295,5,False
1,296,5,False
0,296,5,False
1,296,5,False
0,297,5,False
1,297,5,False
1,297,5,False
1,298,5,False
0,298,5,False
0,298,5,False
1,299,5,False
0,299,5,False
0,299,5,False
0,300,5,False
1,300,5,False
0,300,5,False
1,301,6,True
1,301,6,True
1,301,6,True
0,302,6,True
0,302,6,True
1,302,6,True
1,303,6,True
1,303,6,True
1,303,6,True
0,304,6,True
0,304,6,True
0,304,6,True
1,305,6,True
1,305,6,True
1,305,6,True
1,306,6,True
1,306,6,True
1,306,6,True
1,307,6,True
0,307,6,True
1,307,6,True
0,308,6,True
1,308,6,True
0,308,6,True
0,309,6,True
1,309,6,True
0,309,6,True
1,310,6,True
0,310,6,True
1,310,6,True
1,311,6,True
1,311,6,True
0,311,6,True
1,312,6,True
0,312,6,True
1,312,6,True
1,313,6,True
1,313,6,True
1,313,6,True
0,314,6,True
1,314,6,True
0,314,6,True
1,315,6,True
1,315,6,True
1,315,6,True
1,316,6,True
1,316,6,True
0,316,6,True
1,317,6,True
1,317,6,True
0,317,6,True
1,318,6,True
1,318,6,True
1,318,6,True
0,319,6,True
1,319,6,True
1,319,6,True
1,320,6,True
1,320,6,True
1,320,6,True
1,321,6,True
0,321,6,True
1,321,6,True
1,322,6,True
1,322,6,True
1,322,6,True
1,323,6,True
1,323,6,True
0,323,6,True
1,324,6,True
0,324,6,True
1,324,6,True
0,325,6,True
1,325,6,True
1,325,6,True
0,326,6,True
0,326,6,True
1,326,6,True
1,327,6,True
0,327,6,True
1,327,6,True
1,328,6,True
0,328,6,True
1,328,6,True
1,329,6,True
1,329,6,True
1,329,6,True
0,330,6,True
1,330,6,True
1,330,6,True
1,331,6,True
1,331,6,True
0,331,6,True
0,332,6,True
0,332,6,True
1,332,6,True
1,333,6,True
1,333,6,True
1,333,6,True
0,334,6,True
0,334,6,True
1,334,6,True
1,335,6,True
1,335,6,True
1,335,6,True
1,336,6,True
0,336,6,True
1,336,6,True
1,337,6,True
1,337,6,True
0,337,6,True
0,338,6,True
1,338,6,True
0,338,6,True
0,339,6,True
1,339,6,True
1,339,6,True
0,340,6,True
1,340,6,True
1,340,6,True
1,341,6,True
0,341,6,True
1,341,6,True
1,342,6,True
0,342,6,True
1,342,6,True
1,343,6,True
1,343,6,True
1,343,6,True
1,344,6,True
1,344,6,True
1,344,6,True
1,345,6,True
0,345,6,True
1,345,6,True
1,346,6,True
0,346,6,True
0,346,6,True
1,347,6,True
1,347,6,True
1,347,6,True
0,348,6,True
0,348,6,True
1,348,6,True
1,349,6,True
0,349,6,True
1,349,6,True
0,350,6,True
1,350,6,True
1,350,6,True
0,351,6,True
1,351,6,True
1,351,6,True
1,352,6,True
0,352,6,True
1,352,6,True
1,353,6,True
1,353,6,True
0,353,6,True
1,354,6,True
1,354,6,True
1,354,6,True
1,355,6,True
0,355,6,True
0,355,6,True
1,356,6,True
0,356,6,True
0,356,6,True
1,357,6,True
0,357,6,True
1,357,6,True
1,358,6,True
0,358,6,True
1,358,6,True
0,359,6,True
1,359,6,True
0,359,6,True
0,360,6,True
1,360,6,True
1,360,6,True
1,361,7,False
1,361,7,False
1,361,7,False
1,362,7,False
1,362,7,False
0,362,7,False
0,363,7,False
1,363,7,False
0,363,7,False
0,364,7,False
1,364,7,False
0,364,7,False
0,365,7,False
1,365,7,False
1,365,7,False
1,366,7,False
0,366,7,False
1,366,7,False
0,367,7,False
0,367,7,False
1,367,7,False
0,368,7,False
1,368,7,False
1,368,7,False
1,369,7,False
1,369,7,False
1,369,7,False
0,370,7,False
0,370,7,False
1,370,7,False
0,371,7,False
1,371,7,False
1,371,7,False
1,372,7,False
0,372,7,False
1,372,7,False
0,373,7,False
1,373,7,False
0,373,7,False
1,374,7,False
1,374,7,False
1,374,7,False
0,375,7,False
1,375,7,False
1,375,7,False
1,376,7,False
1,376,7,False
0,376,7,False
0,377,7,False
1,377,7,False
1,377,7,False
1,378,7,False
0,378,7,False
0,378,7,False
1,379,7,False
1,379,7,False
1,379,7,False
0,380,7,False
1,380,7,False
1,380,7,False
0,381,7,False
1,381,7,False
0,381,7,False
0,382,7,False
1,382,7,False
1,382,7,False
1,383,7,False
0,383,7,False
0,383,7,False
0,384,7,False
0,384,7,False
0,384,7,False
0,385,7,False
0,385,7,False
0,385,7,False
1,386,7,False
0,386,7,False
0,386,7,False
0,387,7,False
0,387,7,False
0,387,7,False
1,388,7,False
1,388,7,False
1,388,7,False
0,389,7,False
0,389,7,False
0,389,7,False
0,390,7,False
0,390,7,False
1,390,7,False
1,391,7,False
1,391,7,False
0,391,7,False
0,392,7,False
0,392,7,False
1,392,7,False
1,393,7,False
1,393,7,False
0,393,7,False
0,394,7,False
0,394,7,False
0,394,7,False
0,395,7,False
0,395,7,False
1,395,7,False
1,396,7,False
1,396,7,False
0,396,7,False
0,397,7,False
0,397,7,False
0,397,7,False
0,398,7,False
1,398,7,False
0,398,7,False
0,399,7,False
1,399,7,False
1,399,7,False
0,400,7,False
0,400,7,False
0,400,7,False
0,401,7,False
1,401,7,False
0,401,7,False
1,402,7,False
0,402,7,False
1,402,7,False
0,403,7,False
0,403,7,False
0,403,7,False
0,404,7,False
0,404,7,False
0,404,7,False
0,405,7,False
0,405,7,False
0,405,7,False
0,406,7,False
0,406,7,False
0,406,7,False
1,407,7,False
1,407,7,False
1,407,7,False
0,408,7,False
0,408,7,False
0,408,7,False
0,409,7,False
0,409,7,False
1,409,7,False
0,410,7,False
0,410,7,False
0,410,7,False
0,411,7,False
0,411,7,False
0,411,7,False
1,412,7,False
1,412,7,False
0,412,7,False
0,413,7,False
0,413,7,False
0,413,7,False
0,414,7,False
1,414,7,False
1,414,7,False
0,415,7,False
1,415,7,False
0,415,7,False
1,416,7,False
0,416,7,False
0,416,7,False
1,417,7,False
0,417,7,False
0,417,7,False
0,418,7,False
0,418,7,False
1,418,7,False
1,419,7,False
1,419,7,False
0,419,7,False
0,420,7,False
0,420,7,False
0,420,7,False
0,421,8,False
0,421,8,False
0,421,8,False
1,422,8,False
1,422,8,False
1,422,8,False
0,423,8,False
1,423,8,False
1,423,8,False
0,424,8,False
1,424,8,False
0,424,8,False
1,425,8,False
0,425,8,False
0,425,8,False
0,426,8,False
1,426,8,False
0,426,8,False
0,427,8,False
0,427,8,False
0,427,8,False
1,428,8,False
1,428,8,False
0,428,8,False
0,429,8,False
1,429,8,False
0,429,8,False
1,430,8,False
0,430,8,False
0,430,8,False
1,431,8,False
1,431,8,False
1,431,8,False
1,432,8,False
0,432,8,False
0,432,8,False
1,433,8,False
1,433,8,False
0,433,8,False
0,434,8,False
0,434,8,False
1,434,8,False
0,435,8,False
0,435,8,False
1,435,8,False
1,436,8,False
0,436,8,False
1,436,8,False
1,437,8,False
0,437,8,False
1,437,8,False
1,438,8,False
0,438,8,False
1,438,8,False
1,439,8,False
1,439,8,False
0,439,8,False
1,440,8,False
1,440,8,False
1,440,8,False
1,441,8,False
1,441,8,False
0,441,8,False
1,442,8,False
0,442,8,False
1,442,8,False
1,443,8,False
0,443,8,False
1,443,8,False
0,444,8,False
1,444,8,False
1,444,8,False
0,445,8,False
1,445,8,False
1,445,8,False
0,446,8,False
0,446,8,False
0,446,8,False
1,447,8,False
0,447,8,False
0,447,8,False
1,448,8,False
1,448,8,False
1,448,8,False
0,449,8,False
0,449,8,False
1,449,8,False
0,450,8,False
1,450,8,False
1,450,8,False
0,451,8,False
1,451,8,False
1,451,8,False
1,452,8,False
1,452,8,False
1,452,8,False
0,453,8,False
1,453,8,False
0,453,8,False
1,454,8,False
0,454,8,False
0,454,8,False
1,455,8,False
1,455,8,False
1,455,8,False
1,456,8,False
0,456,8,False
1,456,8,False
0,457,8,False
1,457,8,False
0,457,8,False
0,458,8,False
0,458,8,False
1,458,8,False
0,459,8,False
1,459,8,False
1,459,8,False
0,460,8,False
0,460,8,False
1,460,8,False
1,461,8,False
0,461,8,False
1,461,8,False
1,462,8,False
1,462,8,False
1,462,8,False
1,463,8,False
1,463,8,False
1,463,8,False
0,464,8,False
1,464,8,False
0,464,8,False
1,465,8,False
1,465,8,False
1,465,8,False
1,466,8,False
1,466,8,False
1,466,8,False
0,467,8,False
1,467,8,False
0,467,8,False
1,468,8,False
1,468,8,False
1,468,8,False
0,469,8,False
1,469,8,False
0,469,8,False
0,470,8,False
0,470,8,False
1,470,8,False
0,471,8,False
0,471,8,False
0,471,8,False
1,472,8,False
1,472,8,False
0,472,8,False
1,473,8,False
1,473,8,False
1,473,8,False
1,474,8,False
1,474,8,False
1,474,8,False
0,475,8,False
0,475,8,False
0,475,8,False
1,476,8,False
1,476,8,False
0,476,8,False
1,477,8,False
1,477,8,False
0,477,8,False
1,478,8,False
1,478,8,False
0,478,8,False
0,479,8,False
1,479,8,False
1,479,8,False
1,480,8,False
1,480,8,False
0,480,8,False
1,481,9,False
0,481,9,False
1,481,9,False
1,482,9,False
1,482,9,False
1,482,9,False
1,483,9,False
1,483,9,False
0,483,9,False
1,484,9,False
1,484,9,False
0,484,9,False
1,485,9,False
1,485,9,False
1,485,9,False
1,486,9,False
0,486,9,False
0,486,9,False
1,487,9,False
1,487,9,False
1,487,9,False
1,488,9,False
0,488,9,False
0,488,9,False
1,489,9,False
0,489,9,False
0,489,9,False
1,490,9,False
1,490,9,False
1,490,9,False
1,491,9,False
0,491,9,False
0,491,9,False
0,492,9,False
0,492,9,False
1,492,9,False
1,493,9,False
0,493,9,False
1,493,9,False
1,494,9,False
1,494,9,False
0,494,9,False
0,495,9,False
0,495,9,False
0,495,9,False
1,496,9,False
1,496,9,False
0,496,9,False
0,497,9,False
0,497,9,False
0,497,9,False
1,498,9,False
1,498,9,False
1,498,9,False
1,499,9,False
1,499,9,False
1,499,9,False
1,500,9,False
1,500,9,False
1,500,9,False
1,501,9,False
0,501,9,False
0,501,9,False
1,502,9,False
1,502,9,False
1,502,9,False
1,503,9,False
1,503,9,False
1,503,9,False
1,504,9,False
1,504,9,False
0,504,9,False
1,505,9,False
1,505,9,False
1,505,9,False
0,506,9,False
1,506,9,False
1,506,9,False
1,507,9,False
1,507,9,False
1,507,9,False
0,508,9,False
1,508,9,False
0,508,9,False
0,509,9,False
1,509,9,False
0,509,9,False
0,510,9,False
1,510,9,False
1,510,9,False
1,511,9,False
1,511,9,False
0,511,9,False
0,512,9,False
0,512,9,False
1,512,9,False
1,513,9,False
1,513,9,False
1,513,9,False
0,514,9,False
1,514,9,False
0,514,9,False
0,515,9,False
1,515,9,False
1,515,9,False
0,516,9,False
0,516,9,False
0,516,9,False
0,517,9,False
0,517,9,False
0,517,9,False
0,518,9,False
0,518,9,False
0,518,9,False
0,519,9,False
0,519,9,False
1,519,9,False
0,520,9,False
0,520,9,False
0,520,9,False
0,521,9,False
0,521,9,False
0,521,9,False
0,522,9,False
0,522,9,False
0,522,9,False
1,523,9,False
1,523,9,False
0,523,9,False
0,524,9,False
0,524,9,False
0,524,9,False
0,525,9,False
0,525,9,False
0,525,9,False
0,526,9,False
0,526,9,False
0,526,9,False
1,527,9,False
1,527,9,False
1,527,9,False
1,528,9,False
1,528,9,False
1,528,9,False
0,529,9,False
0,529,9,False
1,529,9,False
0,530,9,False
1,530,9,False
1,530,9,False
1,531,9,False
1,531,9,False
0,531,9,False
0,532,9,False
0,532,9,False
0,532,9,False
0,533,9,False
0,533,9,False
0,533,9,False
0,534,9,False
0,534,9,False
1,534,9,False
0,535,9,False
0,535,9,False
1,535,9,False
1,536,9,False
0,536,9,False
1,536,9,False
1,537,9,False
0,537,9,False
0,537,9,False
1,538,9,False
1,538,9,False
1,538,9,False
1,539,9,False
1,539,9,False
1,539,9,False
1,540,9,False
1,540,9,False
1,540,9,False
1,541,10,True
1,541,10,True
1,541,10,True
0,542,10,True
1,542,10,True
1,542,10,True
1,543,10,True
0,543,10,True
0,543,10,True
0,544,10,True
1,544,10,True
1,544,10,True
0,545,10,True
1,545,10,True
1,545,10,True
0,546,10,True
1,546,10,True
0,546,10,True
1,547,10,True
1,547,10,True
1,547,10,True
1,548,10,True
0,548,10,True
1,548,10,True
0,549,10,True
0,549,10,True
1,549,10,True
0,550,10,True
1,550,10,True
0,550,10,True
1,551,10,True
1,551,10,True
1,551,10,True
0,552,10,True
1,552,10,True
1,552,10,True
1,553,10,True
1,553,10,True
0,553,10,True
1,554,10,True
1,554,10,True
1,554,10,True
1,555,10,True
1,555,10,True
1,555,10,True
1,556,10,True
0,556,10,True
0,556,10,True
0,557,10,True
1,557,10,True
1,557,10,True
1,558,10,True
1,558,10,True
1,558,10,True
1,559,10,True
1,559,10,True
0,559,10,True
0,560,10,True
1,560,10,True
1,560,10,True
1,561,10,True
1,561,10,True
0,561,10,True
0,562,10,True
0,562,10,True
0,562,10,True
1,563,10,True
0,563,10,True
1,563,10,True
1,564,10,True
0,564,10,True
1,564,10,True
1,565,10,True
0,565,10,True
0,565,10,True
1,566,10,True
1,566,10,True
0,566,10,True
1,567,10,True
0,567,10,True
1,567,10,True
0,568,10,True
1,568,10,True
1,568,10,True
1,569,10,True
1,569,10,True
0,569,10,True
1,570,10,True
1,570,10,True
1,570,10,True
1,571,10,True
1,571,10,True
1,571,10,True
1,572,10,True
0,572,10,True
0,572,10,True
1,573,10,True
1,573,10,True
0,573,10,True
1,574,10,True
1,574,10,True
1,574,10,True
1,575,10,True
1,575,10,True
1,575,10,True
1,576,10,True
1,576,10,True
1,576,10,True
1,577,10,True
1,577,10,True
1,577,10,True
1,578,10,True
1,578,10,True
1,578,10,True
1,579,10,True
1,579,10,True
1,579,10,True
1,580,10,True
1,580,10,True
1,580,10,True
1,581,10,True
1,581,10,True
1,581,10,True
1,582,10,True
